Close,Date,Ticker
61.76934814453125,2019-12-31,XLP
53.7288932800293,2020-03-31,XLP
57.04388427734375,2019-12-31,XLE
28.22766876220703,2020-03-31,XLE
30.16183853149414,2019-12-31,XLF
20.574865341186523,2020-03-31,XLF
100.54063415527344,2019-12-31,XLV
87.85699462890625,2020-03-31,XLV
80.17340850830078,2019-12-31,XLI
58.52172088623047,2020-03-31,XLI
90.74217987060547,2019-12-31,XLK
79.97196960449219,2020-03-31,XLK
60.394561767578125,2019-12-31,XLB
44.58395004272461,2020-03-31,XLB
53.25881576538086,2019-12-31,XLC
44.057586669921875,2020-03-31,XLC
37.86133575439453,2019-12-31,XLRE
30.57916259765625,2020-03-31,XLRE
62.908714294433594,2019-12-31,XLU
54.4826545715332,2020-03-31,XLU
317.30633544921875,2019-12-31,SPY
255.5975799560547,2020-03-31,SPY
124.25953674316406,2019-12-31,XLY
97.64399719238281,2020-03-31,XLY
